employee_id,name,age,gender,job_title,department,experience_years,current_salary_dzd,job_posting_id
EMP2327-5,Sabrina Khelifi,47,Other,Directeur Technique - Promotion immobilière F/H,"BTP, Construction, Immobilier",15,69889,JOB2327
EMP2328-1,Meriem Amrani,55,Female,Conseiller(e) Clientèle Corporate / Agence Bainem,"Banque, Assurance, Finance",7,65866,JOB2328
EMP2328-2,Youssef Guedira,36,Female,Conseiller(e) Clientèle Corporate / Agence Bainem,"Banque, Assurance, Finance",6,65640,JOB2328
EMP2328-3,Rachid Khelifi,35,Female,Conseiller(e) Clientèle Corporate / Agence Bainem,"Banque, Assurance, Finance",5,71206,JOB2328
EMP2329-1,Sofiane Zitouni,44,Other,Directeur Marketing Stratégique et Communication F/H,"BTP, Construction, Immobilier",17,71669,JOB2329
EMP2329-2,Meriem Chikhi,39,Male,Directeur Marketing Stratégique et Communication F/H,"BTP, Construction, Immobilier",16,79730,JOB2329
EMP2329-3,Yasmine Derbal,29,Female,Directeur Marketing Stratégique et Communication F/H,"BTP, Construction, Immobilier",17,64726,JOB2329
EMP2329-4,Nadia Fekih,47,Male,Directeur Marketing Stratégique et Communication F/H,"BTP, Construction, Immobilier",15,78737,JOB2329
EMP2329-5,Nadia Chikhi,51,Male,Directeur Marketing Stratégique et Communication F/H,"BTP, Construction, Immobilier",16,65226,JOB2329
EMP2330-1,Zineb Guedira,42,Other,Executive Assistant,Services,7,55909,JOB2330
EMP2330-2,Sofiane Derbal,39,Other,Executive Assistant,Services,2,64285,JOB2330
EMP2330-3,Nadia Zitouni,38,Male,Executive Assistant,Services,2,76012,JOB2330
EMP2330-4,Nour Bouzid,53,Female,Executive Assistant,Services,2,73453,JOB2330
EMP2330-5,Sofiane Khelifi,25,Other,Executive Assistant,Services,5,73645,JOB2330
EMP2331-1,Rachid Derbal,38,Female,Responsable Développement RH,Services,10,87582,JOB2331
EMP2332-1,Omar Derbal,58,Male,Commercial intérieur extérieur,"BTP, Construction, Immobilier",1,54429,JOB2332
EMP2332-2,Laila Fekih,56,Other,Commercial intérieur extérieur,"BTP, Construction, Immobilier",0,59574,JOB2332
EMP2332-3,Fatima Guedira,50,Female,Commercial intérieur extérieur,"BTP, Construction, Immobilier",1,62181,JOB2332
EMP2332-4,Oussama Khelifi,35,Female,Commercial intérieur extérieur,"BTP, Construction, Immobilier",1,64931,JOB2332
EMP2333-1,Mohamed Khelifi,31,Female,,,2,24071,JOB2333
EMP2334-1,Sofiane Benaissa,60,Male,INGÉNIEUR MAINTENANCE,Industries,0,64056,JOB2334
EMP2334-2,Ahmed Saadi,30,Male,INGÉNIEUR MAINTENANCE,Industries,7,63746,JOB2334
EMP2334-3,Yasmine Guedira,36,Female,INGÉNIEUR MAINTENANCE,Industries,6,57731,JOB2334
EMP2335-1,Karim Saadi,56,Female,Délégués Médico-Commerciaux - Alger-,Industries,3,62845,JOB2335
EMP2335-2,Sara Derbal,57,Male,Délégués Médico-Commerciaux - Alger-,Industries,4,66735,JOB2335
EMP2335-3,Nadia Derbal,48,Female,Délégués Médico-Commerciaux - Alger-,Industries,1,65361,JOB2335
EMP2335-4,Sabrina Fekih,54,Other,Délégués Médico-Commerciaux - Alger-,Industries,1,64564,JOB2335
EMP2335-5,Yasmine Guedira,51,Female,Délégués Médico-Commerciaux - Alger-,Industries,3,64342,JOB2335
EMP2336-1,Nour Zitouni,55,Female,Approvisionneur Senior Technique,Industries,6,58891,JOB2336
EMP2336-2,Oussama Fekih,52,Male,Approvisionneur Senior Technique,Industries,9,79115,JOB2336
EMP2336-3,Ahmed Zitouni,30,Male,Approvisionneur Senior Technique,Industries,5,78447,JOB2336
EMP2337-1,Nadia Saadi,22,Female,Agent Commercial Polyvalent (H-F) Agence Birkhadem,"Banque, Assurance, Finance",4,31457,JOB2337
EMP2337-2,Youssef Amrani,59,Other,Agent Commercial Polyvalent (H-F) Agence Birkhadem,"Banque, Assurance, Finance",1,37176,JOB2337
EMP2337-3,Nour Guedira,60,Male,Agent Commercial Polyvalent (H-F) Agence Birkhadem,"Banque, Assurance, Finance",3,36564,JOB2337
EMP2337-4,Rachid Derbal,44,Female,Agent Commercial Polyvalent (H-F) Agence Birkhadem,"Banque, Assurance, Finance",3,26363,JOB2337
EMP2337-5,Nour Benaissa,45,Other,Agent Commercial Polyvalent (H-F) Agence Birkhadem,"Banque, Assurance, Finance",0,30451,JOB2337
EMP2338-1,Rachid Benaissa,35,Other,Contrôleur de Gestion,"Distribution, Commerce",1,78116,JOB2338
EMP2338-2,Fatima Bouzid,27,Other,Contrôleur de Gestion,"Distribution, Commerce",3,66726,JOB2338
EMP2338-3,Nadia Benaissa,33,Male,Contrôleur de Gestion,"Distribution, Commerce",1,62119,JOB2338
EMP2338-4,Amina Khelifi,35,Other,Contrôleur de Gestion,"Distribution, Commerce",0,76741,JOB2338
EMP2339-1,Zineb Guedira,36,Male,COMMERCIAL FLOTTE SAV (SERVICES APRES-VENTES),"Distribution, Commerce",6,63064,JOB2339
EMP2339-2,Mohamed Derbal,51,Male,COMMERCIAL FLOTTE SAV (SERVICES APRES-VENTES),"Distribution, Commerce",6,51524,JOB2339
EMP2340-1,Oussama Amrani,36,Other,Responsable Logistique,Industries,11,77442,JOB2340
EMP2341-1,Sofiane Chikhi,60,Female,Architecte-Designer,"BTP, Construction, Immobilier",2,60021,JOB2341
EMP2341-2,Laila Zitouni,39,Other,Architecte-Designer,"BTP, Construction, Immobilier",1,71296,JOB2341
EMP2342-1,Mohamed Saadi,48,Male,Commerciale,Services,4,55120,JOB2342
EMP2342-2,Nour Zitouni,39,Other,Commerciale,Services,3,65578,JOB2342
EMP2342-3,Sara Zitouni,49,Female,Commerciale,Services,2,52710,JOB2342
EMP2342-4,Sabrina Derbal,52,Other,Commerciale,Services,0,58399,JOB2342
EMP2342-5,Youssef Zitouni,31,Female,Commerciale,Services,0,70513,JOB2342
EMP2343-1,Zineb Amrani,22,Female,Assistant(e) Administratif,Industries,1,61388,JOB2343
EMP2343-2,Nadia Bouzid,26,Other,Assistant(e) Administratif,Industries,2,51294,JOB2343
EMP2344-1,Sara Guedira,58,Female,Ingénieur HSE sénior,Industries,12,71130,JOB2344
EMP2344-2,Sara Guedira,45,Male,Ingénieur HSE sénior,Industries,10,62192,JOB2344
EMP2344-3,Ahmed Fekih,51,Other,Ingénieur HSE sénior,Industries,11,72907,JOB2344
EMP2344-4,Oussama Fekih,44,Other,Ingénieur HSE sénior,Industries,7,84080,JOB2344
EMP2344-5,Ahmed Bouzid,43,Male,Ingénieur HSE sénior,Industries,7,67948,JOB2344
EMP2345-1,Leila Bouzid,36,Male,Assistant(e) Commercial(e),"Distribution, Commerce",4,63480,JOB2345
EMP2345-2,Sabrina Fekih,39,Female,Assistant(e) Commercial(e),"Distribution, Commerce",1,70243,JOB2345
EMP2345-3,Youssef Benaissa,56,Female,Assistant(e) Commercial(e),"Distribution, Commerce",4,63546,JOB2345
EMP2345-4,Rachid Fekih,23,Female,Assistant(e) Commercial(e),"Distribution, Commerce",4,49987,JOB2345
EMP2345-5,Nadia Guedira,24,Other,Assistant(e) Commercial(e),"Distribution, Commerce",0,60715,JOB2345
EMP2346-1,Sofiane Amrani,47,Female,Administrateur système,Industries,1,56402,JOB2346
EMP2346-2,Ahmed Amrani,40,Female,Administrateur système,Industries,2,60267,JOB2346
EMP2346-3,Zineb Amrani,39,Female,Administrateur système,Industries,2,73279,JOB2346
EMP2347-1,Zineb Saadi,41,Male,Technicien HELP DESK,Industries,1,53435,JOB2347
EMP2348-1,Mohamed Amrani,56,Female,Préparateur Chimiste,Industries,4,38488,JOB2348
EMP2349-1,Nour Fekih,26,Female,Commerciale terrain -Alger-,Industries,4,39815,JOB2349
EMP2349-2,Sara Guedira,32,Female,Commerciale terrain -Alger-,Industries,7,40690,JOB2349
EMP2349-3,Zineb Derbal,37,Male,Commerciale terrain -Alger-,Industries,2,39176,JOB2349
EMP2349-4,Meriem Khelifi,31,Female,Commerciale terrain -Alger-,Industries,2,37348,JOB2349
EMP2350-1,Mohamed Zitouni,60,Female,Commercial(e) terrain – Zone Est,Industries,7,36325,JOB2350
EMP2350-2,Yasmine Zitouni,48,Female,Commercial(e) terrain – Zone Est,Industries,2,37715,JOB2350
EMP2351-1,Nadia Saadi,52,Female,Commerciale Terrain - Zone Ouest-,Industries,2,40597,JOB2351
EMP2351-2,Youssef Bouzid,40,Male,Commerciale Terrain - Zone Ouest-,Industries,7,27644,JOB2351
EMP2351-3,Samir Bouzid,25,Female,Commerciale Terrain - Zone Ouest-,Industries,5,36424,JOB2351
EMP2351-4,Omar Fekih,49,Other,Commerciale Terrain - Zone Ouest-,Industries,1,40980,JOB2351
EMP2351-5,Leila Fekih,38,Other,Commerciale Terrain - Zone Ouest-,Industries,1,39288,JOB2351
EMP2352-1,Sofiane Chikhi,46,Other,Agent d'Accueil Restauration ( femme ),Services,2,55764,JOB2352
EMP2352-2,Amina Amrani,44,Other,Agent d'Accueil Restauration ( femme ),Services,4,59838,JOB2352
EMP2353-1,Nadia Bouzid,50,Other,"Assistante Traductrice "" Turc - Anglais ""","Distribution, Commerce",2,70979,JOB2353
EMP2354-1,Leila Benaissa,38,Other,Barman,Services,5,54929,JOB2354
EMP2354-2,Laila Khelifi,56,Female,Barman,Services,2,55888,JOB2354
EMP2354-3,Amina Bouzid,32,Other,Barman,Services,6,62969,JOB2354
EMP2355-1,Oussama Benaissa,38,Other,Manager F&B (Food & Beverage),Services,11,63796,JOB2355
EMP2355-2,Nour Saadi,28,Other,Manager F&B (Food & Beverage),Services,6,80360,JOB2355
EMP2355-3,Sofiane Benaissa,55,Male,Manager F&B (Food & Beverage),Services,4,80634,JOB2355
EMP2355-4,Youssef Amrani,35,Female,Manager F&B (Food & Beverage),Services,8,59843,JOB2355
EMP2355-5,Mohamed Fekih,54,Female,Manager F&B (Food & Beverage),Services,8,62395,JOB2355
EMP2356-1,Mohamed Derbal,46,Female,Chargé des Opérations,Services,1,52888,JOB2356
EMP2356-2,Oussama Benaissa,53,Other,Chargé des Opérations,Services,2,70051,JOB2356
EMP2356-3,Sofiane Zitouni,52,Male,Chargé des Opérations,Services,1,73129,JOB2356
EMP2356-4,Fatima Khelifi,58,Male,Chargé des Opérations,Services,1,53444,JOB2356
EMP2357-1,Nadia Benaissa,24,Male,CHARGE DES ACHATS,Industries,7,69767,JOB2357
EMP2358-1,Omar Guedira,45,Male,Serveur (se),Services,1,62149,JOB2358
EMP2358-2,Samir Amrani,54,Other,Serveur (se),Services,0,61442,JOB2358
EMP2358-3,Mohamed Chikhi,33,Other,Serveur (se),Services,0,54788,JOB2358
EMP2359-1,Laila Derbal,42,Female,Chef de Rang,Services,6,49954,JOB2359
EMP2360-1,Nadia Khelifi,42,Other,Maitre d’Hôtel,Services,5,53685,JOB2360
EMP2360-2,Sabrina Saadi,41,Female,Maitre d’Hôtel,Services,1,69400,JOB2360
EMP2360-3,Nour Saadi,45,Other,Maitre d’Hôtel,Services,6,66105,JOB2360
EMP2360-4,Zineb Guedira,24,Female,Maitre d’Hôtel,Services,2,50759,JOB2360
EMP2361-1,Youssef Amrani,41,Other,Commercial Sénior- Mobilité Electrique,Industries,0,49986,JOB2361
EMP2361-2,Amina Amrani,46,Female,Commercial Sénior- Mobilité Electrique,Industries,3,72845,JOB2361
EMP2361-3,Yasmine Guedira,22,Other,Commercial Sénior- Mobilité Electrique,Industries,0,73371,JOB2361
EMP2361-4,Laila Amrani,30,Male,Commercial Sénior- Mobilité Electrique,Industries,0,49606,JOB2361
EMP2362-1,Nour Benaissa,59,Female,Commercial(e),"Distribution, Commerce",2,50039,JOB2362
EMP2362-2,Karim Bouzid,46,Other,Commercial(e),"Distribution, Commerce",0,56937,JOB2362
EMP2362-3,Amina Benaissa,24,Male,Commercial(e),"Distribution, Commerce",1,54476,JOB2362
EMP2362-4,Zineb Amrani,41,Female,Commercial(e),"Distribution, Commerce",2,46380,JOB2362
EMP2363-1,Nour Benaissa,44,Other,Agent Polyvalent,Services,0,45647,JOB2363
EMP2363-2,Rachid Guedira,25,Other,Agent Polyvalent,Services,2,54619,JOB2363
EMP2363-3,Meriem Zitouni,43,Female,Agent Polyvalent,Services,0,48183,JOB2363
EMP2363-4,Sara Chikhi,34,Other,Agent Polyvalent,Services,0,59911,JOB2363
EMP2363-5,Nour Amrani,51,Female,Agent Polyvalent,Services,3,63116,JOB2363
EMP2364-1,Rachid Derbal,47,Other,Opérateurs Conditionnement / Process,Industries,7,54918,JOB2364
EMP2364-2,Zineb Guedira,41,Male,Opérateurs Conditionnement / Process,Industries,3,70024,JOB2364
EMP2364-3,Rachid Bouzid,23,Male,Opérateurs Conditionnement / Process,Industries,1,60098,JOB2364
EMP2365-1,Youssef Khelifi,26,Male,Manager Exploitation et Infrastructure,Industries,6,64741,JOB2365
EMP2365-2,Sabrina Amrani,32,Female,Manager Exploitation et Infrastructure,Industries,10,60544,JOB2365
EMP2365-3,Leila Zitouni,22,Male,Manager Exploitation et Infrastructure,Industries,4,70827,JOB2365
EMP2366-1,Mohamed Bouzid,53,Other,Administrateur Systèmes et Réseaux.,Industries,4,81668,JOB2366
EMP2366-2,Karim Zitouni,46,Female,Administrateur Systèmes et Réseaux.,Industries,1,64234,JOB2366
EMP2366-3,Leila Khelifi,23,Other,Administrateur Systèmes et Réseaux.,Industries,7,62838,JOB2366
EMP2366-4,Youssef Guedira,35,Other,Administrateur Systèmes et Réseaux.,Industries,4,68609,JOB2366
EMP2366-5,Meriem Bouzid,44,Male,Administrateur Systèmes et Réseaux.,Industries,2,55363,JOB2366
EMP2367-1,Laila Amrani,30,Female,Directeur  d'hôtel,Services,2,59230,JOB2367
EMP2367-2,Nadia Saadi,50,Other,Directeur  d'hôtel,Services,7,73962,JOB2367
EMP2367-3,Leila Bouzid,37,Male,Directeur  d'hôtel,Services,6,61703,JOB2367
EMP2367-4,Sofiane Chikhi,53,Female,Directeur  d'hôtel,Services,5,62095,JOB2367
EMP2367-5,Fatima Saadi,43,Other,Directeur  d'hôtel,Services,4,57648,JOB2367
EMP2368-1,Zineb Amrani,22,Other,operateur machine plasma cnc,Services,1,63544,JOB2368
EMP2368-2,Youssef Saadi,32,Female,operateur machine plasma cnc,Services,2,71210,JOB2368
EMP2368-3,Fatima Saadi,35,Other,operateur machine plasma cnc,Services,6,63609,JOB2368
EMP2368-4,Mohamed Zitouni,51,Male,operateur machine plasma cnc,Services,1,54411,JOB2368
EMP2369-1,Sara Guedira,46,Male,Ingénieur d'Etudes et développement SI,Industries,3,75291,JOB2369
EMP2369-2,Nour Guedira,28,Male,Ingénieur d'Etudes et développement SI,Industries,6,80417,JOB2369
EMP2369-3,Meriem Saadi,49,Male,Ingénieur d'Etudes et développement SI,Industries,5,62511,JOB2369
EMP2370-1,Oussama Derbal,53,Male,Responsable Unité Production,Industries,7,64221,JOB2370
EMP2370-2,Fatima Fekih,30,Other,Responsable Unité Production,Industries,11,75610,JOB2370
EMP2370-3,Fatima Chikhi,48,Female,Responsable Unité Production,Industries,7,69968,JOB2370
EMP2370-4,Mohamed Benaissa,43,Other,Responsable Unité Production,Industries,9,65854,JOB2370
EMP2370-5,Leila Chikhi,30,Other,Responsable Unité Production,Industries,2,89511,JOB2370
EMP2371-1,Omar Fekih,54,Female,Cadre Management de la Qualité,Services,5,72424,JOB2371
EMP2371-2,Oussama Amrani,50,Female,Cadre Management de la Qualité,Services,4,60433,JOB2371
EMP2372-1,Karim Benaissa,57,Other,ASSISTANT(E) DE DIRECTION,"Distribution, Commerce",2,62609,JOB2372
EMP2373-1,Omar Bouzid,31,Other,Chef de projet,"Distribution, Commerce",5,78315,JOB2373
EMP2373-2,Oussama Bouzid,55,Female,Chef de projet,"Distribution, Commerce",9,60567,JOB2373
EMP2373-3,Sara Zitouni,51,Male,Chef de projet,"Distribution, Commerce",6,59257,JOB2373
EMP2373-4,Youssef Saadi,44,Female,Chef de projet,"Distribution, Commerce",5,57246,JOB2373
EMP2373-5,Sofiane Saadi,34,Male,Chef de projet,"Distribution, Commerce",11,61267,JOB2373
EMP2374-1,Rachid Chikhi,59,Female,Juriste,"Distribution, Commerce",11,55861,JOB2374
EMP2374-2,Karim Zitouni,28,Male,Juriste,"Distribution, Commerce",2,57032,JOB2374
EMP2374-3,Fatima Khelifi,27,Other,Juriste,"Distribution, Commerce",6,78479,JOB2374
EMP2374-4,Omar Saadi,26,Male,Juriste,"Distribution, Commerce",9,68778,JOB2374
EMP2374-5,Laila Guedira,48,Female,Juriste,"Distribution, Commerce",1,58839,JOB2374
EMP2375-1,Fatima Fekih,25,Female,CONTROLEUR DE GESTION,Services,11,82056,JOB2375
EMP2375-2,Youssef Amrani,23,Female,CONTROLEUR DE GESTION,Services,10,85730,JOB2375
EMP2375-3,Sofiane Guedira,51,Other,CONTROLEUR DE GESTION,Services,6,60423,JOB2375
EMP2376-1,Oussama Saadi,38,Male,Responsable de Contrôle de Gestion,"Distribution, Commerce",6,59032,JOB2376
EMP2376-2,Rachid Benaissa,56,Female,Responsable de Contrôle de Gestion,"Distribution, Commerce",6,68666,JOB2376
EMP2377-1,Ahmed Saadi,58,Female,Commercial grands comptes,Services,2,54040,JOB2377
EMP2378-1,Ahmed Chikhi,25,Other,Ingénieur Décoration,"BTP, Construction, Immobilier",4,75289,JOB2378
EMP2378-2,Sofiane Khelifi,58,Female,Ingénieur Décoration,"BTP, Construction, Immobilier",7,60829,JOB2378
EMP2378-3,Mohamed Fekih,27,Other,Ingénieur Décoration,"BTP, Construction, Immobilier",2,78447,JOB2378
EMP2378-4,Mohamed Guedira,26,Other,Ingénieur Décoration,"BTP, Construction, Immobilier",7,74821,JOB2378
EMP2378-5,Ahmed Fekih,53,Female,Ingénieur Décoration,"BTP, Construction, Immobilier",8,56184,JOB2378
EMP2379-1,Karim Guedira,40,Female,Visiteur Médical (Batna),Industries,4,64898,JOB2379
EMP2379-2,Ahmed Amrani,46,Female,Visiteur Médical (Batna),Industries,4,73514,JOB2379
EMP2379-3,Fatima Fekih,52,Female,Visiteur Médical (Batna),Industries,4,68858,JOB2379
EMP2380-1,Oussama Chikhi,60,Other,Conseiller juridique,Services,16,52067,JOB2380
EMP2380-2,Sara Amrani,37,Male,Conseiller juridique,Services,9,50861,JOB2380
EMP2380-3,Sofiane Fekih,27,Male,Conseiller juridique,Services,8,43515,JOB2380
EMP2380-4,Nadia Fekih,50,Female,Conseiller juridique,Services,14,47777,JOB2380
EMP2381-1,Laila Fekih,55,Male,"Chargé de l'administration , finance , comptabilité et moyens généraux",Services,11,34826,JOB2381
EMP2381-2,Leila Guedira,41,Female,"Chargé de l'administration , finance , comptabilité et moyens généraux",Services,7,33788,JOB2381
EMP2382-1,Omar Guedira,54,Female,Contrôleur de Gestion,Industries,5,77561,JOB2382
EMP2382-2,Omar Benaissa,47,Female,Contrôleur de Gestion,Industries,1,67344,JOB2382
EMP2382-3,Zineb Derbal,52,Male,Contrôleur de Gestion,Industries,1,72728,JOB2382
EMP2382-4,Sabrina Saadi,58,Male,Contrôleur de Gestion,Industries,5,68139,JOB2382
EMP2383-1,Omar Zitouni,46,Male,Général manager exécutif,Services,7,73308,JOB2383
EMP2384-1,Amina Bouzid,55,Male,Chargée des approvisionnements,Services,2,29633,JOB2384
EMP2384-2,Meriem Saadi,38,Female,Chargée des approvisionnements,Services,2,33908,JOB2384
EMP2385-1,Rachid Khelifi,45,Other,Chef de Projet,Industries,6,56655,JOB2385
EMP2386-1,Nour Saadi,45,Female,Ingénieur / Technico-commercial en énergies solaires,"Informatique, Télécom, Internet",5,62793,JOB2386
EMP2386-2,Omar Benaissa,49,Other,Ingénieur / Technico-commercial en énergies solaires,"Informatique, Télécom, Internet",2,76547,JOB2386
EMP2387-1,Oussama Amrani,54,Male,Agricultural Specialist - All Interested Candidates,"Fonction Publique, Administration",6,39791,JOB2387
EMP2387-2,Samir Khelifi,40,Female,Agricultural Specialist - All Interested Candidates,"Fonction Publique, Administration",1,28141,JOB2387
EMP2387-3,Youssef Zitouni,32,Other,Agricultural Specialist - All Interested Candidates,"Fonction Publique, Administration",7,36216,JOB2387
EMP2387-4,Yasmine Khelifi,30,Other,Agricultural Specialist - All Interested Candidates,"Fonction Publique, Administration",1,40478,JOB2387
EMP2388-1,Zineb Amrani,35,Other,Assistante de direction,"Informatique, Télécom, Internet",3,60289,JOB2388
EMP2388-2,Samir Chikhi,42,Female,Assistante de direction,"Informatique, Télécom, Internet",2,57334,JOB2388
EMP2389-1,Ahmed Fekih,58,Female,Ingénieur DevOps,Services,7,67885,JOB2389
EMP2389-2,Yasmine Fekih,34,Other,Ingénieur DevOps,Services,2,69826,JOB2389
EMP2389-3,Yasmine Chikhi,24,Female,Ingénieur DevOps,Services,2,63197,JOB2389
EMP2389-4,Fatima Saadi,28,Other,Ingénieur DevOps,Services,3,66693,JOB2389
EMP2390-1,Meriem Guedira,51,Female,Ingénieur statistique et planification,Services,6,61114,JOB2390
EMP2390-2,Ahmed Zitouni,52,Male,Ingénieur statistique et planification,Services,4,72863,JOB2390
EMP2390-3,Sofiane Saadi,23,Other,Ingénieur statistique et planification,Services,1,69990,JOB2390
EMP2391-1,Sofiane Chikhi,36,Other,comptable ,"Distribution, Commerce",4,72196,JOB2391
EMP2392-1,Nour Guedira,33,Female,Développeur/Développeuse,"Informatique, Télécom, Internet",6,83440,JOB2392
EMP2392-2,Sara Khelifi,52,Male,Développeur/Développeuse,"Informatique, Télécom, Internet",3,86030,JOB2392
EMP2393-1,Sofiane Fekih,43,Other,Responsable gestionnaire ,"Distribution, Commerce",1,52852,JOB2393
EMP2393-2,Ahmed Saadi,46,Male,Responsable gestionnaire ,"Distribution, Commerce",16,78410,JOB2393
EMP2394-1,Oussama Guedira,46,Other,Adjoint(e) Administrative,Services,1,62644,JOB2394
EMP2395-1,Ahmed Amrani,33,Other,Délégué Commercial,"Distribution, Commerce",0,51800,JOB2395
EMP2396-1,Laila Khelifi,41,Female,digital marketing,"Informatique, Télécom, Internet",5,63080,JOB2396
EMP2397-1,Karim Chikhi,40,Other,Business Developpeur IT,"Informatique, Télécom, Internet",1,67197,JOB2397
EMP2397-2,Ahmed Khelifi,29,Other,Business Developpeur IT,"Informatique, Télécom, Internet",4,74996,JOB2397
EMP2397-3,Mohamed Guedira,47,Male,Business Developpeur IT,"Informatique, Télécom, Internet",4,74196,JOB2397
EMP2397-4,Yasmine Guedira,54,Other,Business Developpeur IT,"Informatique, Télécom, Internet",2,57671,JOB2397
EMP2398-1,Nour Saadi,52,Other,TRADE PROMOTER,Services,4,64790,JOB2398
EMP2398-2,Nour Guedira,43,Other,TRADE PROMOTER,Services,6,56041,JOB2398
EMP2398-3,Samir Bouzid,38,Male,TRADE PROMOTER,Services,2,57267,JOB2398
EMP2398-4,Rachid Zitouni,50,Female,TRADE PROMOTER,Services,5,63617,JOB2398
